qty,Manufacturer,REF,Title,Description,Short Desc,price,selling incl,category ID,In Stock Text,Tax ID,Supplier,Primary image,2nd image,3rd image,BARCODE,length,width (mm),height (mm),weight (grams),delete images
200,TOWER,TTREWARDG,"TOWER Reward Range, Fairytale Chart, 5 Sheets","•Great tool to help a child learn how to work towards achieving goals while being rewarded along the way. 
•The layout of the chart is a fun and interactive journey to the goal which is very appealing to children.
•They can be used in the classroom or at home.   
•The chart itself is made from a sturdy card stock with a gloss finish which makes for a durable reward chart.","TOWER Reward Range, Fairytale Chart, 5 Sheets",23.325,35,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1lCCJwQONfg4SDtzqCS_HonD_TE-9zFsK&export=download,https://drive.google.com/uc?id=1Mikgx0GUtzri0Vav3mdrJ0paKIdo_9fq&export=download,,6.00287E+12,1,223,354,74,Y
200,TOWER,TTTR08S03,TOWER Learning Multi Shape Stickers Value Pack 660 Stickers - 3 Sheets,"•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about shapes and colours in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•198 stickers                                                                                                                                                         ",TOWER Learning Multi Shape Stickers Value Pack 660 Stickers - 3 Sheets,11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=18voqErVMvOrMoogQXANEYj3egmPV_0xC&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR08S07,TOWER Learning Multi Shape Stickers Value Pack 660 Stickers - 7 Sheets,"•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about shapes and colours in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•462 stickers                                                                                                                                                         ",TOWER Learning Multi Shape Stickers Value Pack 660 Stickers - 7 Sheets,23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR08S10,TOWER Learning Multi Shape Stickers Value Pack 660 Stickers - 10 Sheets,"•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about shapes and colours in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•10 Sheet value pack
•660 stickers                                                                                                                                                         ",TOWER Learning Multi Shape Stickers Value Pack 660 Stickers - 10 Sheets,41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1DVqrhrQK_r2DGfAOhW40UgWgVJzsiD67&export=download,https://drive.google.com/uc?id=1tvs8DkGc8jdv662MNGQIhBC6nvrQaXy_&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR18S03,"TOWER Learning Range, Alphabet Stickers,120 Stickers - 3 Sheets","•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about the Alphabet in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•120 stickers                                                                                                                                                         ","TOWER Learning Range, Alphabet Stickers,120 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1hxkZNDXPCOEjISeZif-M12UpNLqhwmqE&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR18S07,"TOWER Learning Range, Alphabet Stickers, 280 Stickers - 7 Sheets","•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about the Alphabet in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•280 stickers                                                                                                                                                         ","TOWER Learning Range, Alphabet Stickers, 280 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR18S10,"TOWER Learning Range, Alphabet Stickers Value Pack, 400 Stickers - 10 Sheets","•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about the Alphabet in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•10 Sheet value pack
•400 stickers                                                                                                                                                         ","TOWER Learning Range, Alphabet Stickers Value Pack, 400 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1jqq9ISZ0fR7b4NM_Ol31fRMGaTxR79sz&export=download,https://drive.google.com/uc?id=1I1BhYjicYkZPvdGB40XvLs6wCo5u4LMJ&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR19S03,"TOWER Learning Range, Numbers Stickers, 120 Stickers - 3 Sheets","•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about numbers and math in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•120 stickers                                                                                                                                                         ","TOWER Learning Range, Numbers Stickers, 120 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1hA21ChD0CF5CPhdiqE8gqO4qhXE-XyF7&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR19S07,"TOWER Learning Range, Numbers Stickers, 280 Stickers - 7 Sheets","•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about numbers and math in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•280stickers                                                                                                                                                         ","TOWER Learning Range, Numbers Stickers, 280 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR19S10,"TOWER Learning Range, Numbers Stickers Value Pack, 400 Stickers - 10 Sheets","•Assists with educational activities
•Helps develope fine motor skills in young children
•Helps children learn about numbers and math in a fun and engaging way
•Made from a semi gloss paper, they are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa
•10 Sheet value pack
•400 stickers                                                                                                                                                         ","TOWER Learning Range, Numbers Stickers Value Pack, 400 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1kcjYGWomqev6yIgyqAKAt3tIBmcyqt6O&export=download,https://drive.google.com/uc?id=1WDtbcgYZ0E9SE8iFwYZMSRqDrQxNMWuh&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR28S03,"TOWER Encouragement Range, Growth Mindset Sticker Badge, 45 Stickers - 3 Sheets","•Use to promote a growth mindset in children
•A Growth Mindset assists students to understand that their talents and abilities can be developed through effort and persistence.
•Wear as a sticker badge
•Assorted designs
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•45 stickers                                                                                                                                                         ","TOWER Encouragement Range, Growth Mindset Sticker Badge, 45 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1R1IPCXdvzKM-W5vBrp4XLBsEJScGwlg6&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR28S07,"TOWER Encouragement Range, Growth Mindset Sticker Badge, 105 Stickers - 7 Sheets","•Use to promote a growth mindset in children
•A Growth Mindset assists students to understand that their talents and abilities can be developed through effort and persistence.
•Wear as a sticker badge
•Assorted designs
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•105 stickers                                                                                                                                                         ","TOWER Encouragement Range, Growth Mindset Sticker Badge, 105 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR28S10,"TOWER Encouragement Range, Growth Mindset Sticker Badge Value Pack 150 Stickers - 10 Sheets","•Use to promote a growth mindset in children
•A Growth Mindset assists students to understand that their talents and abilities can be developed through effort and persistence.
•Wear as a sticker badge
•Assorted designs
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack
•150 stickers                                                                                                                                                         ","TOWER Encouragement Range, Growth Mindset Sticker Badge Value Pack 150 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1wNvcI7CwqVMx5XEfkCao60bc_ie7MnZO&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR22S03,"TOWER  Encouragement Range, Medal Stickers, 72 Stickers - 3 Sheets","•Feature award medals which are perfect for sporting events or group competitions and activities.
•Great to use as participation bages 
•Use to reward, praise, encourage, and build self-esteem in children of all ages
•Assorted designs
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•72 stickers                                                                                                                                                         ","TOWER  Encouragement Range, Medal Stickers, 72 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1cHy5WJmlbbt4F-VHShZ3vbRF53sQ2xO5&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR22S07,"TOWER Encouragement Range, Medal Stickers, 168 Stickers - 7 Sheets","•Feature award medals which are perfect for sporting events or group competitions and activities.
•Great to use as participation bages 
•Use to reward, praise, encourage, and build self-esteem in children of all ages
•Assorted designs
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•168 stickers                                                                                                                                                         ","TOWER Encouragement Range, Medal Stickers, 168 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR22S10,"TOWER Encouragement Range, Medal Stickers Value Pack, 240 Stickers - 10 Sheets","•Feature award medals which are perfect for sporting events or group competitions and activities.
•Great to use as participation bages 
•Use to reward, praise, encourage, and build self-esteem in children of all ages
•Assorted designs
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack
•240 stickers                                                                                                                                                         ","TOWER Encouragement Range, Medal Stickers Value Pack, 240 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1mf98dBzgkpK_RN6XU9iKTMzCZJJwtiDE&export=download,https://drive.google.com/uc?id=18zMFz0sRa_GULvsRUmlJ2dnBk6VpugSf&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR07S03,"TOWER Encouragement Range, Behaviour Stickers, 72 Stickers - 3 Sheets","•Feature words that praise and encourage good behaviour.
•Use to encourage a positive behaviour in children of all ages.
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•72 stickers                                                                                                                                                         ","TOWER Encouragement Range, Behaviour Stickers, 72 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Z5tviDT_GkJ_P5upobFdGexXZcBSue1E&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR07S07,"TOWER Encouragement Range, Behaviour Stickers, 168 Stickers - 7 Sheets","•Feature words that praise and encourage good behaviour.
•Use to encourage a positive behaviour in children of all ages
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Encouragement Range, Behaviour Stickers, 168 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR07S10,"TOWER Encouragement Range, Behaviour Stickers Value Pack, 240 Stickers - 10 Sheets","•Feature words that praise and encourage good behaviour.
•Use to encourage a positive behaviour in children of all ages
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet Value pack
•240 stickers                                                                                                                                                         ","TOWER Encouragement Range, Behaviour Stickers Value Pack, 240 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=16L8p7suXUCbLL_3MdGgE0XkeVpMWV9eF&export=download,https://drive.google.com/uc?id=1OcXtlcuugox2mrm7SJE0b35F1J8gu1xN&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR14S03,"TOWER Encouragement Range, Behaviour Stickers Afrikaans, 72 Stickers - 3 Sheets","•Feature words that praise and encourage good behaviour.
•Use to encourage a positive behaviour in children of all ages
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•72 stickers                                                                                                                                                         ","TOWER Encouragement Range, Behaviour Stickers Afrikaans, 72 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=11E0a1Dq_6kmpZnI-B-LQd_ODnZjA7vlT&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR14S07,"TOWER Encouragement Range, Behaviour Stickers Afrikaans,168 Stickers - 7 Sheets","•Feature words that praise and encourage good behaviour.
•Use to encourage a positive behaviour in children of all ages
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•168 stickers                                                                                                                                                         ","TOWER Encouragement Range, Behaviour Stickers Afrikaans,168 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR14S10,"TOWER Encouragement Range, Behaviour Stickers Afrikaans Value Pack, 240 Stickers - 10 Sheets","•Feature words that praise and encourage good behaviour.
•Use to encourage a positive behaviour in children of all ages
•Assorted designs in vibrant colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•10 Sheet Value pack
•240 stickers                                                                                                                                                         ","TOWER Encouragement Range, Behaviour Stickers Afrikaans Value Pack, 240 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1NfPmxRRmlZ2ae_fqsD4VTwVnzHnuCjve&export=download,https://drive.google.com/uc?id=1tr_AJ3NrcQPRvd6i0NvuBYumLZrtOFO_&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR23S03,"TOWER Encouragement Range,Lunchbox Love notes Removable Stickers, 24 Stickers - 3 Sheets","•Apply to your child's lunchbox to let them know you are thinking of them
•Use to build self-esteem in children. 
•Asorted designs in vibrant colours
•Removable material.
•These labels are made in our factory in Cape Town, South Africa. 
•24 stickers                                                                                                                                                         ","TOWER Encouragement Range,Lunchbox Love notes Removable Stickers, 24 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1N6IL6kleua8huMzEQm02Aw6C0PtONVgv&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR23S07,"TOWER Encouragement Range, Lunchbox Love notes Removable Stickers, 56 Stickers - 7 Sheets","•Apply to your child's lunchbox to let them know you are thinking of them
•Use to build self-esteem in children. 
•Asorted designs in vibrant colours
•Removable material.
•These labels are made in our factory in Cape Town, South Africa. 
•56 stickers                                                                                                                                                         ","TOWER Encouragement Range, Lunchbox Love notes Removable Stickers, 56 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR23S10,"TOWER Encouragement Range, Lunchbox Love notes Removable Stickers Value Pack, 80 Stickers - 10 Sheets","•Apply to your child's lunchbox to let them know you are thinking of them
•Use to build self-esteem in children. 
•Asorted designs in vibrant colours
•Removable material.
•These labels are made in our factory in Cape Town, South Africa.
 
•80 stickers                                                                                                                                                         ","TOWER Encouragement Range, Lunchbox Love notes Removable Stickers Value Pack, 80 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1fSLlUZ_Be2_6yVbWnaRUAqmWK-hyit-P&export=download,https://drive.google.com/uc?id=1K_UXNvAJuQlCSCrvvYXQo9B-lHNGgYgo&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR30S03,"TOWER Encouragement Range, Teachers Encouragement Stickers,108 Stickers - 3 Sheets","•Use to reward, praise, encourage, and build self-esteem in children of all ages.
•The neon coloured speech bubbles makes the communication fun and engaging.
•Assorted designs in bright neon colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•108 stickers                                                                                                                                                         ","TOWER Encouragement Range, Teachers Encouragement Stickers,108 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1JmiWzBztP3kt94axj7_8yuNv-KGqeU5l&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR30S07,"TOWER Encouragement Range, Teachers Encouragement Stickers, 252 Stickers - 7 Sheets","•Use to reward, praise, encourage, and build self-esteem in children of all ages.
•The neon coloured speech bubbles makes the communication fun and engaging.
•Assorted designs in bright neon colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa. 
•252 stickers                                                                                                                                                         ","TOWER Encouragement Range, Teachers Encouragement Stickers, 252 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR30S10,"TOWER Encouragement Range, Teachers Encouragement Stickers Value Pack, 360 Stickers - 10 Sheets","•Use to reward, praise, encourage, and build self-esteem in children of all ages.
•The neon coloured speech bubbles makes the communication fun and engaging.
•Assorted designs in bright neon colours
•Made from a semi gloss paper, they are easy to peel and apply.
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack 
•360 stickers                                                                                                                                                         ","TOWER Encouragement Range, Teachers Encouragement Stickers Value Pack, 360 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1Njpt0OM0Zy_G2n7tdM32OmyaZ_kEz3Uf&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR20S03,"TOWER Recognition Range, Thank You Stickers, 72 Stickers - 3 Sheets","•Feature ocean animals with words of gratitude that encourage good habits in children
•Use to recognise a childs good behaviour and therefore build their self-esteem
•Assorted designs in vibrant colours
•Made from a semi gloss paper
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•72 stickers
                                                                                                                  ","TOWER Recognition Range, Thank You Stickers, 72 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1tmTNyJjNrpTdbfIpjsT313Eii6XIlKD7&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR20S07,"TOWER Recognition Range, Thank You Stickers, 168 Stickers - 7 Sheets","•Feature ocean animals with words of gratitude that encourage good habits in children
•Use to recognise a childs good behaviour and therefore build their self-esteem
•Assorted designs in vibrant colours
•Made from a semi gloss paper
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•168 stickers
                                                                                                                  ","TOWER Recognition Range, Thank You Stickers, 168 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR20S10,"TOWER Recognition Range, Thank You Stickers Value Pack 240 Stickers - 10 Sheets","•Feature ocean animals with words of gratitude that encourage good habits in children
•Use to recognise a childs good behaviour and therefore build their self-esteem
•Assorted designs in vibrant colours
•Made from a semi gloss paper
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack
•240 stickers
                                                                                                                  ","TOWER Recognition Range, Thank You Stickers Value Pack 240 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=17SBz6WppGfTPmylE_Rfl3vdsQgG8QS_U&export=download,https://drive.google.com/uc?id=1S3k7__lXu_TWqF6ftBz7hz4V_RCv6Nad&export=download,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR27S03,"TOWER Recognition Range, Principal Award Sticker Badges, 45 Stickers - 3 Sheets","•Used as a very special award to recognise a childs acheivements therefore building their self-esteem
 •wear as a sticker badge
•Assorted designs premium gold colour
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•45 stickers                                                                                                                                                         ","TOWER Recognition Range, Principal Award Sticker Badges, 45 Stickers - 3 Sheets",11.45,17,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,https://drive.google.com/uc?id=1b6-KbT_Na9vzr81whuv9c7PMhWmZcJ0j&export=download,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR27S07,"TOWER Recognition Range, Principal Award Sticker Badges,105 Stickers - 7 Sheets","•Used as a very special award to recognise a childs acheivements therefore building their self-esteem
 •wear as a sticker badge
•Assorted designs premium gold colour
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•105 stickers                                                                                                                                                         ","TOWER Recognition Range, Principal Award Sticker Badges,105 Stickers - 7 Sheets",23,34,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
200,TOWER,TTTR27S10,"TOWER Recognition Range, Principal Award Sticker Badges Value Pack,150 Stickers - 10 Sheets","•Used as a very special award to recognise a child's achievements therefore building their self-esteem
 •wear as a sticker badge
•Assorted designs premium gold colour
•They are easy to peel and apply
•These labels are made in our factory in Cape Town, South Africa.
•10 Sheet value pack
•150 stickers                                                                                                                                                         ","TOWER Recognition Range, Principal Award Sticker Badges Value Pack,150 Stickers - 10 Sheets",41,61,1985,IN STOCK at EXTERNAL supplier. <br> If ordered before 10AM: <br>DELIVERED in 3-4 Days (main centres) <br>or 4-5 days (regional areas or large items)<br>COLLECTION from Geewiz available in 2-3 Days,1,Tower,,,,6.00287E+12,1,115,203,31,Y
